city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,id
Louann,Louann,AR,Arkansas,5103,Ouachita,33.3915,-92.7923,1840016807
Summit Lake,Summit Lake,WI,Wisconsin,55067,Langlade,45.3759,-89.2045,1840025304
Melvin Village,Melvin Village,NH,New Hampshire,33003,Carroll,43.6894,-71.3033,1840026134
Volant,Volant,PA,Pennsylvania,42073,Lawrence,41.1132,-80.2589,1840000941
Abiquiu,Abiquiu,NM,New Mexico,35039,Rio Arriba,36.2017,-106.3239,1840024819
Navarino,Navarino,WI,Wisconsin,55115,Shawano,44.6108,-88.4936,1840023922
Bridgewater,Bridgewater,IA,Iowa,19001,Adair,41.2472,-94.669,1840004898
Green Mountain,Green Mountain,IA,Iowa,19127,Marshall,42.1019,-92.8196,1840026217
Blackwater,Blackwater,MO,Missouri,29053,Cooper,38.9793,-92.992,1840007419
Warwick,Warwick,OK,Oklahoma,40081,Lincoln,35.6882,-97.0016,1840022715
Crowheart,Crowheart,WY,Wyoming,56013,Fremont,43.3398,-109.2298,1840017432
Waltham,Waltham,MN,Minnesota,27099,Mower,43.8193,-92.8746,1840010038
Rowan,Rowan,IA,Iowa,19197,Wright,42.7391,-93.5504,1840009080
Lincolnshire,Lincolnshire,KY,Kentucky,21111,Jefferson,38.2238,-85.6216,1840030499
Litchville,Litchville,ND,North Dakota,38003,Barnes,46.6566,-98.1917,1840000165
Lamar,Lamar,OK,Oklahoma,40063,Hughes,35.0942,-96.1238,1840021820
Longville,Longville,MN,Minnesota,27021,Cass,46.9877,-94.212,1840008835
Popponesset,Popponesset,MA,Massachusetts,25001,Barnstable,41.5737,-70.4636,1840031248
Waterloo,Waterloo,SC,South Carolina,45059,Laurens,34.3562,-82.0571,1840016595
Dana,Dana,IL,Illinois,17099,LaSalle,40.9565,-88.95,1840011534
Redings Mill,Redings Mill,MO,Missouri,29145,Newton,37.0196,-94.517,1840013046
Cable,Cable,WI,Wisconsin,55007,Bayfield,46.2013,-91.2933,1840026066
St. Clement,St. Clement,MO,Missouri,29163,Pike,39.2829,-91.2098,1840026644
Hall,Hall,NY,New York,36069,Ontario,42.7965,-77.0679,1840025455
Bellingham,Bellingham,MN,Minnesota,27073,Lac qui Parle,45.1366,-96.2841,1840006741
Buckhorn,Buckhorn,NM,New Mexico,35017,Grant,33.0315,-108.6944,1840025066
Connerville,Connerville,OK,Oklahoma,40069,Johnston,34.4436,-96.6359,1840034431
Jerusalem,Jerusalem,OH,Ohio,39111,Monroe,39.8519,-81.0961,1840012519
Willow City,Willow City,ND,North Dakota,38009,Bottineau,48.6046,-100.2934,1840001854
Landingville,Landingville,PA,Pennsylvania,42107,Schuylkill,40.6256,-76.1235,1840002762
Elmo,Elmo,MO,Missouri,29147,Nodaway,40.5187,-95.117,1840008348
Alexandria,Alexandria,MO,Missouri,29045,Clark,40.3598,-91.4595,1840007223
Ekron,Ekron,KY,Kentucky,21163,Meade,37.9302,-86.1765,1840013212
Rudy,Rudy,AR,Arkansas,5033,Crawford,35.5285,-94.241,1840017828
Papineau,Papineau,IL,Illinois,17075,Iroquois,40.9677,-87.7162,1840011864
Germantown,Germantown,KY,Kentucky,21023,Bracken,38.6559,-83.9643,1840013177
Mount Vernon,Mount Vernon,AR,Arkansas,5045,Faulkner,35.2236,-92.124,1840016414
Brady,Brady,MT,Montana,30073,Pondera,48.0279,-111.8441,1840023770
Tatums,Tatums,OK,Oklahoma,40019,Carter,34.4779,-97.4661,1840022846
Martha,Martha,OK,Oklahoma,40065,Jackson,34.7262,-99.3868,1840022818
Tecolote,Tecolote,NM,New Mexico,35047,San Miguel,35.4605,-105.2842,1840138606
Waukena,Waukena,CA,California,6107,Tulare,36.1361,-119.511,1840024884
Tallapoosa,Tallapoosa,MO,Missouri,29143,New Madrid,36.5061,-89.817,1840009940
McKeansburg,McKeansburg,PA,Pennsylvania,42107,Schuylkill,40.6822,-76.0197,1840005209
West,West,MS,Mississippi,28051,Holmes,33.1978,-89.7821,1840016882
Wildrose,Wildrose,ND,North Dakota,38105,Williams,48.6299,-103.1837,1840001870
Bristow,Bristow,IA,Iowa,19023,Butler,42.7738,-92.9079,1840004450
Palmer,Palmer,IA,Iowa,19151,Pocahontas,42.6299,-94.5984,1840009077
Kiskimere,Kiskimere,PA,Pennsylvania,42005,Armstrong,40.6177,-79.584,1840026373
Dola,Dola,OH,Ohio,39065,Hardin,40.7848,-83.6989,1840026404
Smith Island,Smith Island,MD,Maryland,24039,Somerset,37.9748,-76.0251,1840031486
Anon Raices,Anon Raices,PR,Puerto Rico,72113,Ponce,18.1392,-66.5866,1630025223
Lewis,Lewis,CO,Colorado,8083,Montezuma,37.5017,-108.66,1840024769
Turney,Turney,MO,Missouri,29049,Clinton,39.6377,-94.321,1840012571
Flemington,Flemington,MO,Missouri,29167,Polk,37.8039,-93.5014,1840012993
Spray,Spray,OR,Oregon,41069,Wheeler,44.8335,-119.7947,1840022339
Meriden,Meriden,IA,Iowa,19035,Cherokee,42.7945,-95.6341,1840008026
Genoa,Genoa,CO,Colorado,8073,Lincoln,39.2782,-103.4984,1840021451
Lima,Lima,IL,Illinois,17001,Adams,40.1766,-91.3782,1840012364
Gravois Mills,Gravois Mills,MO,Missouri,29141,Morgan,38.3049,-92.8244,1840010775
Lincoln,Lincoln,IA,Iowa,19171,Tama,42.2635,-92.6914,1840009149
Longview,Longview,IL,Illinois,17019,Champaign,39.8859,-88.0662,1840012222
Excelsior Estates,Excelsior Estates,MO,Missouri,29177,Ray,39.39,-94.2082,1840012634
Sand Fork,Sand Fork,WV,West Virginia,54021,Gilmer,38.9154,-80.7477,1840005999
Nicolaus,Nicolaus,CA,California,6101,Sutter,38.8981,-121.5729,1840024524
Ithaca,Ithaca,NE,Nebraska,31155,Saunders,41.1593,-96.5394,1840011630
Reeder,Reeder,ND,North Dakota,38001,Adams,46.1059,-102.9422,1840000244
Girard,Girard,GA,Georgia,13033,Burke,33.04,-81.7122,1840016890
Hodges,Hodges,SC,South Carolina,45047,Greenwood,34.2876,-82.248,1840016672
Tina,Tina,MO,Missouri,29033,Carroll,39.538,-93.4414,1840012599
Elkton,Elkton,MN,Minnesota,27099,Mower,43.6602,-92.7065,1840007934
Leon,Leon,WV,West Virginia,54053,Mason,38.7471,-81.9555,1840006049
Tyaskin,Tyaskin,MD,Maryland,24045,Wicomico,38.3193,-75.8738,1840024672
Worthington,Worthington,WV,West Virginia,54049,Marion,39.4568,-80.2636,1840005739
Bear Creek,Bear Creek,CA,California,6047,Merced,37.2966,-120.4177,1840026834
Welton,Welton,IA,Iowa,19045,Clinton,41.9076,-90.5959,1840010161
Goodwin,Goodwin,SD,South Dakota,46039,Deuel,44.8775,-96.8497,1840002276
Hordville,Hordville,NE,Nebraska,31081,Hamilton,41.0793,-97.8904,1840011733
Why,Why,AZ,Arizona,4019,Pima,32.259,-112.7307,1840023082
Whiteash,Whiteash,IL,Illinois,17199,Williamson,37.7853,-88.9294,1840024614
Pine River,Pine River,WI,Wisconsin,55137,Waushara,44.1483,-89.0757,1840025386
Spencer,Spencer,SD,South Dakota,46087,McCook,43.7276,-97.5911,1840002656
Plevna,Plevna,MT,Montana,30025,Fallon,46.4184,-104.5186,1840021169
Pioneer,Pioneer,LA,Louisiana,22123,West Carroll,32.7381,-91.4381,1840018080
Anthonyville,Anthonyville,AR,Arkansas,5035,Crittenden,35.0398,-90.3403,1840015446
Peterman,Peterman,AL,Alabama,1099,Monroe,31.5837,-87.2631,1840025943
Mentor,Mentor,MN,Minnesota,27119,Polk,47.6966,-96.144,1840007706
Reed,Reed,AR,Arkansas,5041,Desha,33.7017,-91.4458,1840017978
Searsboro,Searsboro,IA,Iowa,19157,Poweshiek,41.5792,-92.7042,1840009218
Deer Island,Deer Island,OR,Oregon,41009,Columbia,45.9332,-122.8501,1840025279
Rarden,Rarden,OH,Ohio,39145,Scioto,38.9233,-83.2425,1840012786
Beverly,Beverly,KS,Kansas,20105,Lincoln,39.0138,-97.9755,1840007400
Palo Pinto,Palo Pinto,TX,Texas,48363,Palo Pinto,32.7692,-98.3007,1840021497
Barlow,Barlow,OR,Oregon,41005,Clackamas,45.2523,-122.7224,1840034812
Clifton,Clifton,OH,Ohio,39023,Clark,39.7972,-83.8257,1840010598
Milton,Milton,NC,North Carolina,37033,Caswell,36.5372,-79.2081,1840016057
Edison,Edison,WA,Washington,53057,Skagit,48.5602,-122.4311,1840017314
Morrowville,Morrowville,KS,Kansas,20201,Washington,39.8453,-97.1727,1840008416
West Chester,West Chester,IA,Iowa,19183,Washington,41.34,-91.8169,1840010257
Big Creek,Big Creek,MS,Mississippi,28013,Calhoun,33.8464,-89.4159,1840017974
Normandy,Normandy,TN,Tennessee,47003,Bedford,35.4523,-86.2582,1840016310
Summerfield,Summerfield,KS,Kansas,20117,Marshall,39.9968,-96.3493,1840009511
Pottery Addition,Pottery Addition,OH,Ohio,39081,Jefferson,40.4031,-80.6241,1840026490
Elk City,Elk City,ID,Idaho,16049,Idaho,45.8266,-115.4378,1840023865
Gallatin River Ranch,Gallatin River Ranch,MT,Montana,30031,Gallatin,45.9072,-111.3313,1840039667
Harrietta,Harrietta,MI,Michigan,26165,Wexford,44.3091,-85.7007,1840010941
Powell,Powell,TX,Texas,48349,Navarro,32.1128,-96.3236,1840022118
Linn Grove,Linn Grove,IA,Iowa,19021,Buena Vista,42.8928,-95.2424,1840009073
Nesbitt,Nesbitt,TX,Texas,48203,Harrison,32.5886,-94.4469,1840023040
Maple Falls,Maple Falls,WA,Washington,53073,Whatcom,48.9135,-122.1048,1840017290
Boaz,Boaz,WI,Wisconsin,55103,Richland,43.3299,-90.5278,1840002817
Hills and Dales,Hills and Dales,KY,Kentucky,21111,Jefferson,38.3005,-85.6249,1840030798
Milton Center,Milton Center,OH,Ohio,39173,Wood,41.3008,-83.8295,1840011559
Dunnell,Dunnell,MN,Minnesota,27091,Martin,43.5604,-94.7751,1840007949
National,National,MD,Maryland,24001,Allegany,39.6111,-78.9401,1840031379
Crary,Crary,ND,North Dakota,38071,Ramsey,48.0716,-98.6384,1840000072
Smithfield,Smithfield,WV,West Virginia,54103,Wetzel,39.5011,-80.5553,1840005673
Rosendale,Rosendale,MO,Missouri,29003,Andrew,40.0409,-94.8236,1840009476
Dayville,Dayville,OR,Oregon,41023,Grant,44.4667,-119.5321,1840021248
Morland,Morland,KS,Kansas,20065,Graham,39.349,-100.0743,1840008478
Springbrook,Springbrook,IA,Iowa,19097,Jackson,42.1658,-90.4791,1840009139
Atlanta,Atlanta,LA,Louisiana,22127,Winn,31.8064,-92.7383,1840018134
Preston,Preston,KS,Kansas,20151,Pratt,37.7584,-98.5578,1840009876
Pine Flat,Pine Flat,CA,California,6107,Tulare,35.8737,-118.6427,1840024875
Hardy,Hardy,NE,Nebraska,31129,Nuckolls,40.0114,-97.9238,1840012269
Jakin,Jakin,GA,Georgia,13099,Early,31.0901,-84.9822,1840014962
Wheeler,Wheeler,IL,Illinois,17079,Jasper,39.0431,-88.3188,1840012763
Jersey,Jersey,GA,Georgia,13297,Walton,33.7177,-83.8,1840014787
Erhard,Erhard,MN,Minnesota,27111,Otter Tail,46.4836,-96.0965,1840007746
Timblin,Timblin,PA,Pennsylvania,42065,Jefferson,40.9673,-79.199,1840003475
Leesville,Leesville,OH,Ohio,39019,Carroll,40.4519,-81.2095,1840011995
Banks Lake South,Banks Lake South,WA,Washington,53025,Grant,47.6315,-119.276,1840034884
Olney,Olney,MT,Montana,30029,Flathead,48.5489,-114.572,1840023741
Emhouse,Emhouse,TX,Texas,48349,Navarro,32.1607,-96.5772,1840022117
Fall River,Fall River,KS,Kansas,20073,Greenwood,37.6078,-96.0285,1840008676
Standard City,Standard City,IL,Illinois,17117,Macoupin,39.3504,-89.7836,1840012662
Big Lake,Big Lake,MO,Missouri,29087,Holt,40.0735,-95.3518,1840012350
Whitten,Whitten,IA,Iowa,19083,Hardin,42.2626,-93.0092,1840010102
Windsor,Windsor,SC,South Carolina,45003,Aiken,33.4809,-81.5135,1840016796
Fairfield,Fairfield,UT,Utah,49049,Utah,40.2462,-112.0843,1840021401
Nunez,Nunez,GA,Georgia,13107,Emanuel,32.492,-82.3466,1840014875
Foss,Foss,OK,Oklahoma,40149,Washita,35.4501,-99.1707,1840021783
Austwell,Austwell,TX,Texas,48391,Refugio,28.3911,-96.8437,1840019703
Montgomery Creek,Montgomery Creek,CA,California,6089,Shasta,40.8415,-121.9215,1840018730
Alba,Alba,PA,Pennsylvania,42015,Bradford,41.7059,-76.8277,1840000509
Jacksonville,Jacksonville,MO,Missouri,29175,Randolph,39.5878,-92.4726,1840012600
Northville,Northville,SD,South Dakota,46115,Spink,45.1554,-98.5793,1840000288
Lawrence Creek,Lawrence Creek,OK,Oklahoma,40037,Creek,36.0838,-96.4268,1840021695
Grand Marsh,Grand Marsh,WI,Wisconsin,55001,Adams,43.8852,-89.7072,1840025382
Snyder,Snyder,CO,Colorado,8087,Morgan,40.3309,-103.592,1840024302
North Johns,North Johns,AL,Alabama,1073,Jefferson,33.368,-87.1008,1840016806
Camden-on-Gauley,Camden-on-Gauley,WV,West Virginia,54101,Webster,38.3686,-80.5973,1840073750
Mount Auburn,Mount Auburn,IA,Iowa,19011,Benton,42.2573,-92.0939,1840008093
Mona,Mona,IA,Iowa,19131,Mitchell,43.4833,-92.9501,1840024039
Waterville,Waterville,IA,Iowa,19005,Allamakee,43.2083,-91.296,1840010061
Cloud Lake,Cloud Lake,FL,Florida,12099,Palm Beach,26.6743,-80.0731,1840017263
Sharon,Sharon,KS,Kansas,20007,Barber,37.2498,-98.4177,1840009902
Staves,Staves,AR,Arkansas,5025,Cleveland,34.031,-92.278,1840022911
Kemp,Kemp,OK,Oklahoma,40013,Bryan,33.7695,-96.3543,1840021929
Buffalo Gap,Buffalo Gap,SD,South Dakota,46033,Custer,43.4922,-103.3155,1840002638
Oconto,Oconto,NE,Nebraska,31041,Custer,41.1415,-99.7619,1840011472
Wilkesville,Wilkesville,OH,Ohio,39163,Vinton,39.0765,-82.3271,1840012689
Drummond,Drummond,WI,Wisconsin,55007,Bayfield,46.3436,-91.25,1840026068
Casmalia,Casmalia,CA,California,6083,Santa Barbara,34.8376,-120.5311,1840022804
New Liberty,New Liberty,IA,Iowa,19163,Scott,41.716,-90.8778,1840008185
Cuba,Cuba,KS,Kansas,20157,Republic,39.8023,-97.4576,1840007282
Kilkenny,Kilkenny,MN,Minnesota,27079,Le Sueur,44.3151,-93.5742,1840007885
Henlopen Acres,Henlopen Acres,DE,Delaware,10005,Sussex,38.7257,-75.0849,1840006067
Makoti,Makoti,ND,North Dakota,38101,Ward,47.9633,-101.8029,1840000052
Summerville,Summerville,OR,Oregon,41061,Union,45.4898,-118.0041,1840022334
Ahmeek,Ahmeek,MI,Michigan,26083,Keweenaw,47.2984,-88.3972,1840010906
Keener,Keener,NC,North Carolina,37163,Sampson,35.1131,-78.3094,1840013485
Omena,Omena,MI,Michigan,26089,Leelanau,45.0599,-85.5952,1840025201
Brookeville,Brookeville,MD,Maryland,24031,Montgomery,39.1809,-77.059,1840005852
Belmore,Belmore,OH,Ohio,39137,Putnam,41.1549,-83.9419,1840011747
Waverly,Waverly,AL,Alabama,1017,Chambers,32.7333,-85.5761,1840016911
Dennis,Dennis,OK,Oklahoma,40041,Delaware,36.5433,-94.8693,1840034535
Fort Greely,Fort Greely,AK,Alaska,2240,Southeast Fairbanks,63.9678,-145.7148,1840037586
Jamison City,Jamison City,PA,Pennsylvania,42037,Columbia,41.2984,-76.369,1840035032
Wentworth,Wentworth,MO,Missouri,29145,Newton,36.9932,-94.0755,1840013050
Tupman,Tupman,CA,California,6029,Kern,35.2987,-119.3575,1840019142
LaPlace,LaPlace,IL,Illinois,17147,Piatt,39.7978,-88.7156,1840025558
Conger,Conger,MN,Minnesota,27047,Freeborn,43.6153,-93.5282,1840006823
Norcatur,Norcatur,KS,Kansas,20039,Decatur,39.8347,-100.1888,1840008418
Free Soil,Free Soil,MI,Michigan,26105,Mason,44.1072,-86.2109,1840010947
Limaville,Limaville,OH,Ohio,39151,Stark,40.9842,-81.1482,1840011911
Stella,Stella,NE,Nebraska,31147,Richardson,40.2321,-95.7735,1840012348
Henderson,Henderson,MD,Maryland,24011,Caroline,39.075,-75.7661,1840005936
Farson,Farson,WY,Wyoming,56037,Sweetwater,42.1528,-109.4283,1840017465
West Rushville,West Rushville,OH,Ohio,39045,Fairfield,39.764,-82.4483,1840012476
Rush Hill,Rush Hill,MO,Missouri,29007,Audrain,39.2104,-91.7246,1840012699
Rock Falls,Rock Falls,IA,Iowa,19033,Cerro Gordo,43.207,-93.0871,1840009053
Herbst,Herbst,IN,Indiana,18053,Grant,40.5145,-85.7815,1840024290
Pawnee,Pawnee,TX,Texas,48025,Bee,28.6483,-98.0083,1840019693
Alamillo,Alamillo,NM,New Mexico,35053,Socorro,34.2519,-106.9158,1840025008
Floris,Floris,IA,Iowa,19051,Davis,40.864,-92.3322,1840008308
Redfield,Redfield,KS,Kansas,20011,Bourbon,37.8365,-94.882,1840009864
Ferris,Ferris,IL,Illinois,17067,Hancock,40.4695,-91.1683,1840012104
Blackey,Blackey,KY,Kentucky,21133,Letcher,37.139,-82.9812,1840013259
Five Points,Five Points,AL,Alabama,1017,Chambers,33.0173,-85.3516,1840016910
Kinney,Kinney,MN,Minnesota,27137,St. Louis,47.5167,-92.7227,1840007694
Falcon,Falcon,MS,Mississippi,28119,Quitman,34.3911,-90.2556,1840016647
Siglerville,Siglerville,PA,Pennsylvania,42087,Mifflin,40.7367,-77.5319,1840024268
Wyeville,Wyeville,WI,Wisconsin,55081,Monroe,44.0279,-90.3861,1840002569
Kimmswick,Kimmswick,MO,Missouri,29099,Jefferson,38.3654,-90.3645,1840008653
Godwin,Godwin,NC,North Carolina,37051,Cumberland,35.2134,-78.6771,1840016441
Wilsey,Wilsey,KS,Kansas,20127,Morris,38.6357,-96.6765,1840010752
Quemado,Quemado,TX,Texas,48323,Maverick,28.947,-100.6237,1840019689
Jette,Jette,MT,Montana,30047,Lake,47.7169,-114.1905,1840032832
Morse Bluff,Morse Bluff,NE,Nebraska,31155,Saunders,41.431,-96.7664,1840011637
Strasburg,Strasburg,MO,Missouri,29037,Cass,38.7598,-94.1648,1840009784
Portal,Portal,ND,North Dakota,38013,Burke,48.9947,-102.5479,1840000040
Everetts,Everetts,NC,North Carolina,37117,Martin,35.8347,-77.1723,1840016203
Billingsley,Billingsley,AL,Alabama,1001,Autauga,32.661,-86.7087,1840015798
Nemaha,Nemaha,NE,Nebraska,31127,Nemaha,40.3388,-95.676,1840012148
Blenheim,Blenheim,SC,South Carolina,45069,Marlboro,34.5098,-79.6525,1840015544
Conde,Conde,SD,South Dakota,46115,Spink,45.1573,-98.0955,1840000286
Ben Lomond,Ben Lomond,AR,Arkansas,5133,Sevier,33.8335,-94.1177,1840015608
Pickering,Pickering,MO,Missouri,29147,Nodaway,40.4502,-94.8417,1840010413
Kendrick,Kendrick,OK,Oklahoma,40081,Lincoln,35.7853,-96.7754,1840021713
Millersburg,Millersburg,IA,Iowa,19095,Iowa,41.5733,-92.1593,1840008156
Lake Sumner,Lake Sumner,NM,New Mexico,35011,De Baca,34.6186,-104.3801,1840033712
Miller City,Miller City,OH,Ohio,39137,Putnam,41.1035,-84.1304,1840011757
Carpio,Carpio,ND,North Dakota,38101,Ward,48.4434,-101.7163,1840000047
Alden,Alden,KS,Kansas,20159,Rice,38.2438,-98.3117,1840007501
Meadowbrook Farm,Meadowbrook Farm,KY,Kentucky,21111,Jefferson,38.2782,-85.5748,1840030802
Hatch,Hatch,UT,Utah,49017,Garfield,37.6494,-112.4345,1840021524
Elizaville,Elizaville,KY,Kentucky,21069,Fleming,38.4167,-83.8243,1840026742
Silver Peak,Silver Peak,NV,Nevada,32009,Esmeralda,37.7577,-117.6386,1840024690
Coatsburg,Coatsburg,IL,Illinois,17001,Adams,40.0325,-91.1603,1840012366
Makena,Makena,HI,Hawaii,15009,Maui,20.631,-156.4252,1840029525
Fairfield,Fairfield,TN,Tennessee,47165,Sumner,36.6209,-86.3426,1840024892
Vickery,Vickery,OH,Ohio,39143,Sandusky,41.3769,-82.9416,1840024152
East Rochester,East Rochester,OH,Ohio,39029,Columbiana,40.7495,-81.04,1840026396
Brandywine,Brandywine,WV,West Virginia,54071,Pendleton,38.6219,-79.2413,1840025643
Dutch John,Dutch John,UT,Utah,49009,Daggett,40.9301,-109.4042,1840024242
Denton,Denton,KS,Kansas,20043,Doniphan,39.7319,-95.2696,1840007300
Willisville,Willisville,AR,Arkansas,5099,Nevada,33.5194,-93.2949,1840016786
Brookston,Brookston,MN,Minnesota,27137,St. Louis,46.8654,-92.6027,1840003992
Tustin,Tustin,WI,Wisconsin,55137,Waushara,44.1698,-88.896,1840025387
Watch Hill,Watch Hill,RI,Rhode Island,44009,Washington,41.3157,-71.8487,1840026292
Devol,Devol,OK,Oklahoma,40033,Cotton,34.1954,-98.5881,1840021907
Marietta,Marietta,MN,Minnesota,27073,Lac qui Parle,45.0105,-96.419,1840007819
Gaylesville,Gaylesville,AL,Alabama,1019,Cherokee,34.2681,-85.5586,1840002987
Clements,Clements,MN,Minnesota,27127,Redwood,44.3801,-95.0548,1840006781
Clemons,Clemons,IA,Iowa,19127,Marshall,42.1139,-93.1585,1840006996
Yeoman,Yeoman,IN,Indiana,18015,Carroll,40.6677,-86.7238,1840010382
Edmund,Edmund,WI,Wisconsin,55049,Iowa,42.9662,-90.2644,1840025447
Rodanthe,Rodanthe,NC,North Carolina,37055,Dare,35.5897,-75.466,1840025785
Kanauga,Kanauga,OH,Ohio,39053,Gallia,38.8411,-82.1495,1840026700
Pine Level,Pine Level,FL,Florida,12113,Santa Rosa,30.8887,-87.1687,1840039052
Utica,Utica,KS,Kansas,20135,Ness,38.6427,-100.1698,1840010774
Put-in-Bay,Put-in-Bay,OH,Ohio,39123,Ottawa,41.6528,-82.8174,1840011217
Felsenthal,Felsenthal,AR,Arkansas,5139,Union,33.0588,-92.1533,1840016878
Heron,Heron,MT,Montana,30089,Sanders,48.0637,-115.9801,1840017328
Allenville,Allenville,IL,Illinois,17139,Moultrie,39.5585,-88.5383,1840010602
Daisy,Daisy,GA,Georgia,13109,Evans,32.151,-81.8362,1840014911
Timber Cove,Timber Cove,CA,California,6097,Sonoma,38.541,-123.259,1840076383
Cats Bridge,Cats Bridge,VA,Virginia,51001,Accomack,37.5491,-75.7797,1840024723
Pony,Pony,MT,Montana,30057,Madison,45.6629,-111.8827,1840023899
Haigler,Haigler,NE,Nebraska,31057,Dundy,40.0122,-101.9385,1840012274
C-Road,C-Road,CA,California,6063,Plumas,39.7628,-120.577,1840073894
Rozel,Rozel,KS,Kansas,20145,Pawnee,38.1954,-99.4032,1840009750
Lloyd,Lloyd,FL,Florida,12065,Jefferson,30.4822,-84.0244,1840026006
Cuney,Cuney,TX,Texas,48073,Cherokee,32.0374,-95.4147,1840022126
Ezel,Ezel,KY,Kentucky,21175,Morgan,37.892,-83.4446,1840026790
Chest Springs,Chest Springs,PA,Pennsylvania,42021,Cambria,40.5781,-78.6105,1840001104
Crestone,Crestone,CO,Colorado,8109,Saguache,37.9946,-105.6962,1840021509
Sehili,Sehili,AZ,Arizona,4001,Apache,36.2807,-109.1814,1840022627
Anchor,Anchor,IL,Illinois,17113,McLean,40.5681,-88.5385,1840010376
Markham,Markham,WA,Washington,53027,Grays Harbor,46.9155,-123.9814,1840017359
Springport,Springport,IN,Indiana,18065,Henry,40.047,-85.3926,1840010534
Nogal,Nogal,NM,New Mexico,35027,Lincoln,33.5382,-105.7119,1840025029
Yorkshire,Yorkshire,OH,Ohio,39037,Darke,40.3253,-84.495,1840012257
Whittlesey,Whittlesey,WI,Wisconsin,55119,Taylor,45.2206,-90.3232,1840025310
Gu Oidak,Gu Oidak,AZ,Arizona,4019,Pima,31.9206,-112.0233,1840023070
Lone Rock,Lone Rock,IA,Iowa,19109,Kossuth,43.2208,-94.3255,1840009020
Wahak Hotrontk,Wahak Hotrontk,AZ,Arizona,4019,Pima,32.1748,-112.3663,1840023081
Ames,Ames,NY,New York,36057,Montgomery,42.8373,-74.6016,1840004408
Stone Lake,Stone Lake,WI,Wisconsin,55129,Washburn,45.8444,-91.5501,1840025282
Burbank,Burbank,OK,Oklahoma,40113,Osage,36.6964,-96.7294,1840021589
Romeville,Romeville,LA,Louisiana,22093,St. James,30.0676,-90.8341,1840025129
Gardners,Gardners,PA,Pennsylvania,42001,Adams,40.0063,-77.2084,1840026583
Julian,Julian,PA,Pennsylvania,42027,Centre,40.8617,-77.9425,1840005163
Christie,Christie,OK,Oklahoma,40001,Adair,35.9674,-94.6549,1840017749
Marydel,Marydel,MD,Maryland,24011,Caroline,39.113,-75.7497,1840005938
Buckhorn,Buckhorn,KY,Kentucky,21193,Perry,37.346,-83.4696,1840013245
Shirleysburg,Shirleysburg,PA,Pennsylvania,42061,Huntingdon,40.2974,-77.8764,1840001078
Fowlerville,Fowlerville,NY,New York,36051,Livingston,42.894,-77.8481,1840024071
Newald,Newald,WI,Wisconsin,55041,Forest,45.7396,-88.7004,1840025286
State Line City,State Line City,IN,Indiana,18171,Warren,40.1974,-87.527,1840073799
Harman,Harman,WV,West Virginia,54083,Randolph,38.9211,-79.5245,1840005990
Big Sandy,Big Sandy,WV,West Virginia,54047,McDowell,37.4608,-81.705,1840038218
Zena,Zena,OK,Oklahoma,40041,Delaware,36.5129,-94.8454,1840034602
Box,Box,OK,Oklahoma,40135,Sequoyah,35.5784,-94.9718,1840024947
Columbus,Columbus,ND,North Dakota,38013,Burke,48.905,-102.7812,1840001863
Viola,Viola,TN,Tennessee,47177,Warren,35.5387,-85.8606,1840016271
Columbia,Columbia,SD,South Dakota,46013,Brown,45.6148,-98.3107,1840000262
Roosevelt,Roosevelt,MN,Minnesota,27135,Roseau,48.807,-95.101,1840008813
Woodlawn,Woodlawn,AR,Arkansas,5025,Cleveland,33.9668,-92.0452,1840075576
Muncie,Muncie,IL,Illinois,17183,Vermilion,40.1161,-87.8428,1840012185
Walthall,Walthall,MS,Mississippi,28155,Webster,33.6069,-89.2787,1840018006
Hookstown,Hookstown,PA,Pennsylvania,42007,Beaver,40.5989,-80.4738,1840003585
Cassville,Cassville,PA,Pennsylvania,42061,Huntingdon,40.2927,-78.0273,1840001065
Ringgold,Ringgold,MD,Maryland,24043,Washington,39.7091,-77.569,1840024410
Shubert,Shubert,NE,Nebraska,31147,Richardson,40.2359,-95.6837,1840012347
Dorchester,Dorchester,IL,Illinois,17117,Macoupin,39.0859,-89.8878,1840012651
Aubrey,Aubrey,AR,Arkansas,5077,Lee,34.7193,-90.8976,1840015535
Anselmo,Anselmo,NE,Nebraska,31041,Custer,41.6186,-99.8645,1840010210
North Washington,North Washington,IA,Iowa,19037,Chickasaw,43.1171,-92.4151,1840007999
Hardwick,Hardwick,CA,California,6031,Kings,36.4026,-119.7208,1840026930
Joyce,Joyce,LA,Louisiana,22127,Winn,31.9347,-92.585,1840025926
Brick Center,Brick Center,CO,Colorado,8005,Arapahoe,39.6001,-104.4579,1840038625
Latham,Latham,KS,Kansas,20015,Butler,37.5356,-96.6427,1840008682
Haivana Nakya,Haivana Nakya,AZ,Arizona,4019,Pima,32.0051,-111.7124,1840023071
Roy,Roy,MT,Montana,30027,Fergus,47.3343,-108.96,1840023803
Weskan,Weskan,KS,Kansas,20199,Wallace,38.8652,-101.9681,1840026684
Upham,Upham,ND,North Dakota,38049,McHenry,48.5817,-100.7284,1840000059
Middleburg,Middleburg,NC,North Carolina,37181,Vance,36.399,-78.3235,1840016050
San Pedro,San Pedro,NM,New Mexico,35049,Santa Fe,35.228,-106.1848,1840024916
